scorer,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000
bodyparts,north,north,north,east,east,east,south,south,south,west,west,west
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
892,113.41039276123047,53.680755615234375,1.0,173.46897888183594,62.938316345214844,1.0,168.01979064941406,114.51604461669922,1.0,111.53379821777344,104.98213195800781,1.0
893,111.59074401855469,53.69819259643555,1.0,173.1577606201172,62.03476333618164,1.0,167.80685424804688,115.05364990234375,1.0,112.09263610839844,105.94796752929688,1.0
894,111.21974182128906,53.74516296386719,1.0,173.09300231933594,61.786415100097656,1.0,167.7713623046875,115.02503204345703,1.0,112.22443389892578,106.36161804199219,1.0
895,111.13822174072266,53.623321533203125,1.0,172.788330078125,61.170265197753906,1.0,168.0926513671875,115.09881591796875,1.0,112.4572525024414,106.87286376953125,1.0
896,111.35131072998047,53.52561950683594,1.0,173.42066955566406,61.63526916503906,1.0,168.52459716796875,115.14985656738281,1.0,112.74981689453125,106.72848510742188,1.0
897,111.45624542236328,53.543190002441406,1.0,173.03201293945312,61.93157958984375,1.0,168.5983428955078,114.91432189941406,1.0,112.37185668945312,106.75424194335938,1.0
898,112.8214111328125,53.833709716796875,1.0,173.37579345703125,63.21052169799805,1.0,168.65234375,115.49993896484375,1.0,112.29113006591797,106.17914581298828,1.0
899,112.49240112304688,53.735984802246094,1.0,173.33653259277344,62.75587844848633,1.0,168.84666442871094,115.5716323852539,1.0,112.23564910888672,106.5790023803711,1.0
900,112.55546569824219,54.15497970581055,1.0,173.24948120117188,62.53853988647461,1.0,168.45355224609375,115.50581359863281,1.0,112.48336029052734,106.97113037109375,1.0
901,111.74955749511719,53.418617248535156,1.0,173.46041870117188,62.68020248413086,1.0,168.92764282226562,115.57865905761719,1.0,112.3479232788086,106.50013732910156,1.0
902,111.74503326416016,53.4481086730957,1.0,173.67433166503906,62.606754302978516,1.0,168.9428253173828,115.43099212646484,1.0,112.42684173583984,106.70391845703125,1.0
903,111.80680847167969,53.043373107910156,1.0,173.4803924560547,62.48122787475586,1.0,168.9732666015625,115.47171020507812,1.0,112.5292739868164,106.5406494140625,1.0
904,111.2074966430664,53.29273223876953,1.0,173.7109832763672,61.533992767333984,1.0,169.0397186279297,115.27787017822266,1.0,112.64401245117188,107.81144714355469,1.0
905,111.24163055419922,53.27785873413086,1.0,173.72415161132812,61.675621032714844,1.0,169.208984375,115.3325424194336,1.0,112.98295593261719,107.92646789550781,1.0
906,111.19783020019531,53.496097564697266,1.0,173.84259033203125,61.53303527832031,1.0,169.37928771972656,115.36326599121094,1.0,113.03040313720703,108.17562866210938,1.0
907,111.57151794433594,53.234107971191406,1.0,174.06117248535156,61.87662124633789,1.0,169.54367065429688,115.66600036621094,1.0,112.88460540771484,107.9813461303711,1.0
908,111.47193908691406,53.09044647216797,1.0,173.8798828125,61.838714599609375,1.0,169.08888244628906,115.90243530273438,1.0,112.6522445678711,107.98175048828125,1.0
909,111.6429672241211,52.95664978027344,1.0,174.0756072998047,62.2534065246582,1.0,169.3017120361328,115.77127075195312,1.0,112.87861633300781,108.1906967163086,1.0
910,111.37894439697266,52.95826721191406,1.0,173.73895263671875,61.7472038269043,1.0,169.1927032470703,115.47032928466797,1.0,112.89361572265625,108.33003234863281,1.0
911,111.76459503173828,53.15900802612305,1.0,173.82852172851562,62.41502380371094,1.0,168.73033142089844,116.20063018798828,1.0,112.46582794189453,107.91503143310547,1.0
912,111.46309661865234,53.30925750732422,1.0,173.9186553955078,62.08277893066406,1.0,169.26820373535156,115.96989440917969,1.0,112.81076049804688,108.2318344116211,1.0
913,111.25947570800781,53.757320404052734,1.0,173.61253356933594,61.031490325927734,1.0,168.8131103515625,116.05635833740234,1.0,113.29499816894531,108.47537994384766,1.0
914,111.05402374267578,53.55350875854492,1.0,173.2444610595703,61.59595489501953,1.0,168.47225952148438,116.11604309082031,1.0,113.65807342529297,108.30110168457031,1.0
915,111.21107482910156,53.81405258178711,1.0,172.88021850585938,61.905723571777344,1.0,168.0909881591797,115.92391204833984,1.0,112.75464630126953,108.41266632080078,1.0
916,111.80781555175781,53.985321044921875,1.0,173.08067321777344,62.093387603759766,1.0,168.65037536621094,115.69359588623047,1.0,113.04544067382812,108.01184844970703,1.0
917,111.448974609375,53.666500091552734,1.0,172.79925537109375,62.76290512084961,1.0,168.31842041015625,115.50010681152344,1.0,112.3261947631836,106.96839904785156,1.0
918,112.4288330078125,53.9415397644043,1.0,172.8728790283203,62.97399139404297,1.0,168.24609375,115.57682800292969,1.0,112.49868774414062,106.99949645996094,1.0
919,112.85604095458984,54.49741744995117,1.0,173.13131713867188,63.509281158447266,1.0,168.2795867919922,115.84312438964844,1.0,112.62837982177734,106.90116882324219,1.0
920,112.78614044189453,54.031307220458984,1.0,173.10195922851562,63.46710205078125,1.0,167.73870849609375,115.85212707519531,1.0,112.31938171386719,106.5667724609375,1.0
921,112.61335754394531,54.144775390625,1.0,173.0488739013672,63.83855056762695,1.0,167.680908203125,115.89032745361328,1.0,111.93800354003906,106.8091049194336,1.0
922,112.74553680419922,54.21861267089844,1.0,173.21238708496094,63.439605712890625,1.0,168.0824737548828,115.89751434326172,1.0,112.16720581054688,106.94141387939453,1.0
923,111.2956314086914,53.71746826171875,1.0,172.9439697265625,62.78776550292969,1.0,168.0179901123047,115.46408081054688,1.0,112.19345092773438,107.75663757324219,1.0
924,111.6808090209961,53.731056213378906,1.0,173.0745086669922,62.77128601074219,1.0,168.22666931152344,115.72748565673828,1.0,112.41373443603516,107.865478515625,1.0
925,111.63021850585938,53.73653793334961,1.0,173.2106475830078,62.46308517456055,1.0,168.56201171875,115.728759765625,1.0,112.44950866699219,108.09697723388672,1.0
926,111.61767578125,53.62162399291992,1.0,173.08468627929688,62.87086486816406,1.0,168.2305908203125,115.82181549072266,1.0,112.23059844970703,107.94759368896484,1.0
927,111.24297332763672,53.71073532104492,1.0,173.0313720703125,62.97130584716797,1.0,168.0854949951172,115.9361572265625,1.0,111.98139190673828,107.86759185791016,1.0
928,111.45191192626953,53.405357360839844,1.0,173.02700805664062,62.790916442871094,1.0,168.3595428466797,115.59779357910156,1.0,112.32694244384766,108.02324676513672,1.0
929,111.35584259033203,53.723201751708984,1.0,172.93544006347656,62.54995346069336,1.0,168.36380004882812,115.75480651855469,1.0,112.20735931396484,108.05177307128906,1.0
930,111.35462951660156,53.53700256347656,1.0,173.0709228515625,62.63066482543945,1.0,168.2694549560547,115.57646179199219,1.0,112.05199432373047,108.04204559326172,1.0
931,111.73587799072266,53.54078674316406,1.0,173.1278839111328,63.08655548095703,1.0,168.02064514160156,115.88632202148438,1.0,111.8454818725586,107.05464172363281,1.0
932,112.7427978515625,53.4529914855957,1.0,173.0901641845703,63.073490142822266,1.0,168.02017211914062,115.77738952636719,1.0,111.97637176513672,106.58751678466797,1.0
933,112.11479187011719,53.58576965332031,1.0,172.9817657470703,62.61527633666992,1.0,168.06735229492188,116.03467559814453,1.0,112.60195922851562,108.01888275146484,1.0
934,111.36737060546875,53.91853713989258,1.0,173.02708435058594,61.69059753417969,1.0,168.2346954345703,115.59392547607422,1.0,112.60372924804688,108.19888305664062,1.0
935,111.33993530273438,53.878143310546875,1.0,172.8419647216797,61.90201187133789,1.0,168.62657165527344,115.68705749511719,1.0,112.89098358154297,108.2136001586914,1.0
936,112.546630859375,54.12371826171875,1.0,173.0387420654297,62.091712951660156,1.0,168.30763244628906,115.56969451904297,1.0,112.89230346679688,107.31634521484375,1.0
937,112.87567901611328,54.103675842285156,1.0,173.26797485351562,63.36136245727539,1.0,167.67933654785156,115.93282318115234,1.0,112.44766998291016,107.02216339111328,1.0
938,113.3473892211914,54.64332580566406,1.0,173.1294403076172,63.349857330322266,1.0,167.62429809570312,116.22442626953125,1.0,112.82588195800781,107.2930679321289,1.0
939,112.6323471069336,54.655540466308594,1.0,173.0049285888672,62.99720764160156,1.0,167.82826232910156,115.83443450927734,1.0,112.38875579833984,107.81483459472656,1.0
940,113.04827880859375,54.45804214477539,1.0,173.19346618652344,63.235137939453125,1.0,167.6185302734375,115.8506088256836,1.0,112.26148986816406,106.95127868652344,1.0
941,113.32477569580078,54.49798583984375,1.0,173.00296020507812,63.26044464111328,1.0,167.58937072753906,115.83502197265625,1.0,112.22557067871094,106.57988739013672,1.0
942,112.93143463134766,54.55880355834961,1.0,173.1396026611328,63.0694580078125,1.0,167.99415588378906,115.59359741210938,1.0,112.3660659790039,106.76436614990234,1.0
943,113.04055786132812,54.5115852355957,1.0,172.89175415039062,63.0543212890625,1.0,167.5438995361328,115.5347900390625,1.0,112.63990783691406,106.96278381347656,1.0
944,112.80101776123047,54.829246520996094,1.0,172.59962463378906,62.81871032714844,1.0,167.41275024414062,115.5702896118164,1.0,112.5484848022461,108.2205810546875,1.0
945,113.23751831054688,54.906455993652344,1.0,172.7364959716797,63.22132110595703,1.0,167.3558807373047,115.56776428222656,1.0,112.26691436767578,107.75064849853516,1.0
946,113.37114715576172,55.043338775634766,1.0,172.78497314453125,63.581050872802734,1.0,167.42930603027344,115.7442855834961,1.0,112.54486846923828,107.18994140625,1.0
947,113.8148193359375,54.723388671875,1.0,172.93319702148438,63.730918884277344,1.0,167.8092041015625,115.58187866210938,1.0,112.90727233886719,106.45805358886719,1.0
948,113.74024963378906,54.97433853149414,1.0,172.8834991455078,63.887393951416016,1.0,167.6136474609375,115.71202087402344,1.0,112.55323028564453,106.48682403564453,1.0
949,113.13162231445312,54.94317626953125,1.0,172.6894073486328,63.47248840332031,1.0,167.489013671875,115.34858703613281,1.0,112.56830596923828,106.7745132446289,1.0
950,113.31010437011719,55.13858413696289,1.0,172.72634887695312,63.43103790283203,1.0,167.86300659179688,115.33049011230469,1.0,112.4792251586914,106.69401550292969,1.0
951,113.30442810058594,55.11408996582031,1.0,172.6046600341797,63.65204620361328,1.0,167.42845153808594,115.5402603149414,1.0,112.74622344970703,107.002197265625,1.0
952,113.23908233642578,55.07133483886719,1.0,172.5936737060547,63.676700592041016,1.0,167.4523162841797,115.36601257324219,1.0,112.48149108886719,106.67391967773438,1.0
953,113.01873779296875,55.308284759521484,1.0,172.4362335205078,62.916080474853516,1.0,167.5030059814453,115.76080322265625,1.0,112.84204864501953,108.15345764160156,1.0
954,112.76815795898438,55.35380172729492,1.0,172.37930297851562,62.56195831298828,1.0,167.66807556152344,115.77041625976562,1.0,112.91288757324219,108.36412811279297,1.0
955,113.2672119140625,55.1561164855957,1.0,172.7008514404297,62.678199768066406,1.0,168.0367889404297,115.48677062988281,1.0,113.11166381835938,108.00580596923828,1.0
956,113.37480926513672,55.09407424926758,1.0,172.6224822998047,62.68967056274414,1.0,167.99423217773438,115.41273498535156,1.0,113.0721664428711,108.16062927246094,1.0
957,113.53913879394531,54.94783401489258,1.0,172.88685607910156,63.520545959472656,1.0,167.7976531982422,115.60236358642578,1.0,112.73445129394531,106.77873992919922,1.0
958,113.32245635986328,55.02396011352539,1.0,172.67599487304688,63.75262451171875,1.0,167.45498657226562,115.6734619140625,1.0,112.29703521728516,108.05473327636719,1.0
959,113.37025451660156,55.27672576904297,1.0,172.67127990722656,63.53905487060547,1.0,167.28195190429688,115.82646942138672,1.0,112.4375991821289,107.24178314208984,1.0
960,113.99979400634766,55.16686248779297,1.0,172.78231811523438,63.88530731201172,1.0,167.29034423828125,115.8547592163086,1.0,112.49859619140625,106.63311004638672,1.0
961,113.70732879638672,55.250160217285156,1.0,172.8413543701172,64.08293914794922,1.0,166.9536590576172,115.76746368408203,1.0,112.37450408935547,106.69454193115234,1.0
962,113.4729995727539,55.23152160644531,1.0,172.55287170410156,63.451595306396484,1.0,166.88455200195312,115.18396759033203,1.0,112.68544006347656,106.97112274169922,1.0
963,113.23213195800781,55.4554443359375,1.0,172.3508758544922,63.35674285888672,1.0,166.35833740234375,115.35377502441406,1.0,112.50434112548828,107.20394897460938,1.0
964,113.69390106201172,55.513954162597656,1.0,172.50119018554688,63.8571891784668,1.0,166.6351318359375,115.35193634033203,1.0,112.4501724243164,106.4731216430664,1.0
965,113.76858520507812,55.3714714050293,1.0,172.3465576171875,63.46189498901367,1.0,166.0802459716797,115.35242462158203,1.0,112.49994659423828,106.71424102783203,1.0
966,114.0905532836914,55.724937438964844,1.0,172.58352661132812,64.17240142822266,1.0,166.8788299560547,115.55524444580078,1.0,112.56118774414062,106.49541473388672,1.0
967,114.14270782470703,55.61202621459961,1.0,172.4682159423828,63.92649841308594,1.0,166.40447998046875,115.430419921875,1.0,112.68775177001953,106.40473937988281,1.0
968,114.02265167236328,55.58066177368164,1.0,172.38543701171875,64.51177978515625,1.0,166.1108856201172,115.37956237792969,1.0,112.4908447265625,105.89249420166016,1.0
969,114.02581787109375,55.60453796386719,1.0,172.38409423828125,64.28189086914062,1.0,165.8535614013672,115.40589141845703,1.0,112.51405334472656,106.02315521240234,1.0
970,113.96224212646484,55.50849914550781,1.0,172.0561981201172,64.1863784790039,1.0,165.7663116455078,115.30159759521484,1.0,112.47386932373047,106.46047973632812,1.0
971,113.2755126953125,55.889076232910156,1.0,171.8396453857422,63.326175689697266,1.0,165.97381591796875,115.163330078125,1.0,113.00843811035156,106.80196380615234,1.0
972,113.31627655029297,55.84382629394531,1.0,171.95852661132812,63.45176696777344,1.0,166.0214385986328,115.32166290283203,1.0,113.09437561035156,107.08184051513672,1.0
973,113.62150573730469,55.80260467529297,1.0,172.15200805664062,63.572898864746094,1.0,166.10934448242188,115.50370025634766,1.0,113.24406433105469,106.9827880859375,1.0
974,113.24716186523438,55.86191177368164,1.0,172.1861572265625,63.11370849609375,1.0,166.40806579589844,115.26863098144531,1.0,113.00615692138672,107.32511901855469,1.0
975,113.05497741699219,55.32766342163086,1.0,172.17291259765625,63.49668884277344,1.0,166.75558471679688,115.37982940673828,1.0,112.6257095336914,107.08702087402344,1.0
976,112.87947845458984,55.2103157043457,1.0,172.5348663330078,63.49748992919922,1.0,166.2930145263672,115.26425170898438,1.0,112.42613220214844,106.9514389038086,1.0
977,112.8348617553711,55.20529556274414,1.0,172.4518280029297,63.30354690551758,1.0,166.48106384277344,115.28648376464844,1.0,112.04974365234375,107.77183532714844,1.0
978,112.52670288085938,55.459434509277344,1.0,172.55174255371094,63.24722671508789,1.0,166.74488830566406,115.73577117919922,1.0,112.11023712158203,108.0283203125,1.0
979,112.71809387207031,55.59960174560547,1.0,172.3480682373047,62.90026092529297,1.0,166.9524383544922,115.60961151123047,1.0,112.1115493774414,108.06263732910156,1.0
980,113.16765594482422,55.356056213378906,1.0,172.57225036621094,63.89015197753906,1.0,167.09405517578125,116.09825897216797,1.0,112.22411346435547,107.1108169555664,1.0
981,112.8983154296875,55.249996185302734,1.0,172.4111328125,63.21337127685547,1.0,167.2633056640625,115.52183532714844,1.0,112.09545135498047,107.94312286376953,1.0
982,112.70845794677734,55.3631591796875,1.0,172.04904174804688,63.14931106567383,1.0,166.7805633544922,115.27474975585938,1.0,112.21534729003906,108.16539764404297,1.0
983,113.0067367553711,55.37449645996094,1.0,171.95306396484375,62.768314361572266,1.0,166.7250518798828,115.46768951416016,1.0,112.73388671875,107.95795440673828,1.0
984,113.20220947265625,55.7066764831543,1.0,172.28172302246094,63.22024154663086,1.0,166.60594177246094,115.17755889892578,1.0,113.13555145263672,107.42057800292969,1.0
985,113.53443908691406,55.51860809326172,1.0,172.10169982910156,63.037139892578125,1.0,166.31809997558594,115.10621643066406,1.0,112.74996185302734,106.76979064941406,1.0
986,113.73853302001953,55.55286407470703,1.0,172.47032165527344,63.757041931152344,1.0,166.22836303710938,115.03961181640625,1.0,112.78941345214844,106.41822814941406,1.0
987,113.6174087524414,55.894508361816406,1.0,171.85211181640625,63.45288848876953,1.0,166.0782928466797,115.30177307128906,1.0,113.05999755859375,106.92437744140625,1.0
988,113.39047241210938,56.02433776855469,1.0,171.81857299804688,63.416351318359375,1.0,166.16102600097656,115.03462982177734,1.0,113.13951873779297,106.91378784179688,1.0
989,113.21705627441406,55.98389434814453,1.0,171.86048889160156,63.37397766113281,1.0,166.37734985351562,115.17742156982422,1.0,112.85244750976562,107.01860046386719,1.0
990,112.92266845703125,55.912986755371094,1.0,171.69586181640625,62.9782600402832,1.0,166.03379821777344,115.21786499023438,1.0,113.15776062011719,106.90077209472656,1.0
991,113.25626373291016,56.10068893432617,1.0,171.66676330566406,63.35297775268555,1.0,166.42874145507812,115.18253326416016,1.0,113.09969329833984,107.356689453125,1.0
992,113.07843780517578,55.95781707763672,1.0,171.6048583984375,63.33070755004883,1.0,166.19976806640625,115.3912124633789,1.0,113.18303680419922,106.9130630493164,1.0
